id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
10238,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Axis Day Steel Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10238.jpg
10298,Women,Footwear,Shoes,Heels,White,Spring,2012.0,Casual,Clarks Women Soma Silk Leather White Heels,C:\Users\color\Desktop\fashion-recommendation\data\images\10298.jpg
10862,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Wrangler Men Dirt Riders Yellow T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10862.jpg
10608,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Forcer 3HD White Dial Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10608.jpg
10095,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Reebok Men Reeflex Run Blue Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10095.jpg
10637,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2014.0,Formal,Carlton London Men Formal Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10637.jpg
10405,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Top Black Top,C:\Users\color\Desktop\fashion-recommendation\data\images\10405.jpg
10061,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men graphic story tee White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10061.jpg
10253,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Claudia Green Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10253.jpg
10059,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Black Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10059.jpg
10865,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Wrangler Men Motor Rider Yellow T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10865.jpg
10254,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Hddcs Grey Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10254.jpg
10066,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Puma midrange tee Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10066.jpg
10402,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Una Pink Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10402.jpg
10630,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2015.0,Casual,Carlton London Men Casual Navy Blue Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10630.jpg
10092,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Racehound Silver Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10092.jpg
10853,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10853.jpg
10639,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Nike Capri II Black Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10639.jpg
10434,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10434.jpg
10606,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Temptation 93 Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10606.jpg
10262,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Black Trousers,C:\Users\color\Desktop\fashion-recommendation\data\images\10262.jpg
10050,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Usain Bolt Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10050.jpg
10296,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2016.0,Casual,Clarks Men Navy Blue Leather Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10296.jpg
10068,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men lifestyle graphitti White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10068.jpg
10854,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Green Polo T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10854.jpg
10057,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Tshirt Trning White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10057.jpg
10265,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Clarks Men Goto Eat Tobacco Leather Brown Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10265.jpg
10601,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Football Soccer Blue Jerseys,C:\Users\color\Desktop\fashion-recommendation\data\images\10601.jpg
10433,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Ydc Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10433.jpg
10662,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy Travel Red Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10662.jpg
10450,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10450.jpg
10034,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Women As Element Ja Black T-Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10034.jpg
10239,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Grand Victory White Dial Steel Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10239.jpg
10837,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Men Urban Folk Pink T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10837.jpg
10691,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy Little Boy Green Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10691.jpg
10033,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men As Ad Breakli Navy Blue Shorts,C:\Users\color\Desktop\fashion-recommendation\data\images\10033.jpg
10457,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Pink Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10457.jpg
10665,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy Extream Racer Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10665.jpg
10468,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10468.jpg
10830,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10830.jpg
10495,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Women HS Blue Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10495.jpg
10461,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10461.jpg
10237,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Croso Black Steel Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10237.jpg
10005,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men As Ss Trainin Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10005.jpg
10839,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men N0. 3 Applique Polo Navy Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10839.jpg
10698,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Esprit Women Houston Red Ice Red Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10698.jpg
10806,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Green Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10806.jpg
10208,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Hths Blue Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10208.jpg
10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Sp Jema Skt Blue Skirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10002.jpg
10230,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Claudia Brown Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10230.jpg
10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10654.jpg
10466,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10466.jpg
10492,Women,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Flying Machine Women HS Orange Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10492.jpg
10459,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Fuschia Pink Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10459.jpg
10801,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men August Stripe Look Checks Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10801.jpg
10855,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10855.jpg
10069,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Large logo tee Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10069.jpg
10264,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Goya Band Leather Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10264.jpg
10056,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,ADIDAS Men Cfc Pes Black Tracksuits,C:\Users\color\Desktop\fashion-recommendation\data\images\10056.jpg
10432,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10432.jpg
10290,Women,Footwear,Shoes,Heels,Brown,Fall,2012.0,Casual,Clarks Women Shavi Knot Leather Brown Heels,C:\Users\color\Desktop\fashion-recommendation\data\images\10290.jpg
10852,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Blue Striped T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10852.jpg
10638,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10638.jpg
10297,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Smart Casual,Clarks Men Black Leather Loafers,C:\Users\color\Desktop\fashion-recommendation\data\images\10297.jpg
10607,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Temptation Black Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10607.jpg
10435,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men HS Red Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10435.jpg
10051,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Puma Men Motorsport Navy Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10051.jpg
10263,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Energise Me Leather Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10263.jpg
10864,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men True Riders White T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10864.jpg
10058,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Large logo tee Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10058.jpg
10093,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Racehound White Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10093.jpg
10067,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men punk logo tee Yellow Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10067.jpg
10255,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Stripes Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10255.jpg
10631,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Carlton London Men CL semi-cas Black Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10631.jpg
10403,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uri Purple Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10403.jpg
10863,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men True Riders Blue T-Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10863.jpg
10609,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women White Dial Chronograph Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10609.jpg
10299,Women,Footwear,Shoes,Heels,Black,Fall,2013.0,Casual,Clarks Women Black Leather Wedges,C:\Users\color\Desktop\fashion-recommendation\data\images\10299.jpg
10404,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Jealous 21 Women Ummi Black Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10404.jpg
10636,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Carlton London Men Semi oxfords Green Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10636.jpg
10252,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women SLB Bag Brown Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10252.jpg
10060,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men motor sport tee White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10060.jpg
10582,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Velocity Chrono Black Steel Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10582.jpg
11034,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\11034.jpg
10320,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women Mary White Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10320.jpg
10112,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Women Premier Zigfly White Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10112.jpg
10576,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Lifestyle Graphitti Black T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10576.jpg
10744,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Winter,2012.0,Casual,Disney Unisex Kids Pluto Navy Blue Flip Flops,C:\Users\color\Desktop\fashion-recommendation\data\images\10744.jpg
10743,Unisex,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,Disney Unisex Kids Only Mickey Red Flip Flops,C:\Users\color\Desktop\fashion-recommendation\data\images\10743.jpg
10571,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Rugby Navy Blue Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10571.jpg
10115,Unisex,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Reebok Unisex Adventure Sports Grey Sandals,C:\Users\color\Desktop\fashion-recommendation\data\images\10115.jpg
10327,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Slick Gents 3HD Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10327.jpg
11033,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\11033.jpg
10585,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Rubber strap dial Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10585.jpg
10318,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Grace Two Tone Steel Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10318.jpg
10788,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Malbork White Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10788.jpg
10775,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,C:\Users\color\Desktop\fashion-recommendation\data\images\10775.jpg
11005,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Visor 3HD Black Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\11005.jpg
10578,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Large Logo Ringer Blue Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10578.jpg
11002,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Race Black Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\11002.jpg
10786,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Nike Unisex Runng Black Caps,C:\Users\color\Desktop\fashion-recommendation\data\images\10786.jpg
10772,Boys,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012.0,Casual,Disney Kids Navy Blue Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10772.jpg
10316,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Pure Vitality Brown Steel Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10316.jpg
10329,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Pure Pliancy Gold White Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10329.jpg
10389,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Finesse 232 White Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10389.jpg
10987,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Inkfruit Men Boyz Navy Blue Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10987.jpg
11069,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11069.jpg
10719,Women,Apparel,Bottomwear,Capris,Blue,Fall,2011.0,Casual,Nike Women Training Blue Capris,C:\Users\color\Desktop\fashion-recommendation\data\images\10719.jpg
10184,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men  White Stripe Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10184.jpg
11056,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11056.jpg
10726,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Brown Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10726.jpg
10514,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Flying Machine Women RN SL Pink Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10514.jpg
10170,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Highlander Grey Blue Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10170.jpg
10342,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Printed Tunic Black Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10342.jpg
10148,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Sc Slip On Brown Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10148.jpg
10345,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Graphic Printed Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10345.jpg
10177,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,United Colors Of Benetton Men Cboar Brown Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10177.jpg
10513,Women,Apparel,Topwear,Tunics,White,Fall,2011.0,Casual,Flying Machine Women RN HS Tunic Top,C:\Users\color\Desktop\fashion-recommendation\data\images\10513.jpg
10721,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Runng Mens tshirt White Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10721.jpg
10183,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Future Cat Ballistic Jr White Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10183.jpg
11051,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11051.jpg
10728,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Dusvatar Coffee Brown Handbags,C:\Users\color\Desktop\fashion-recommendation\data\images\10728.jpg
11058,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11058.jpg
10717,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Sports,Nike Women Trainng sports bra Purple Tops,C:\Users\color\Desktop\fashion-recommendation\data\images\10717.jpg
10373,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10373.jpg
11093,Women,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Scullers Women Knit White Sweaters,C:\Users\color\Desktop\fashion-recommendation\data\images\11093.jpg
10141,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Esprit Women Houston White Gold Links Gold Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10141.jpg
10387,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Indication  178 Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10387.jpg
10989,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Women Mementos Purple Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10989.jpg
11067,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Stripes Blue Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\11067.jpg
10179,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Speeder Blue Flip Flops,C:\Users\color\Desktop\fashion-recommendation\data\images\10179.jpg
10380,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Shirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10380.jpg
11094,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers Women Stripes Black Sweaters,C:\Users\color\Desktop\fashion-recommendation\data\images\11094.jpg
10146,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men Drsp Moc Front Black Formal Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10146.jpg
10374,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Solid Green T-shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10374.jpg
10710,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Nike Women Trainng short sleeve tshirt Orange Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10710.jpg
10773,Women,Accessories,Bags,Handbags,Red,Winter,2016.0,Casual,Fastrack Red Printed Tote Bag,C:\Users\color\Desktop\fashion-recommendation\data\images\10773.jpg
10125,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Women Premier Zigfly White Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10125.jpg
10317,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Purple Silicon Silver Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10317.jpg
11003,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Puma Men Fluctuation Red Dial Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\11003.jpg
10787,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Galway Placket Label Check Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\10787.jpg
10328,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Puma Men Spin Gents Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10328.jpg
11004,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Track Black Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\11004.jpg
10122,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Run Sheer White Sports Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10122.jpg
10774,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,C:\Users\color\Desktop\fashion-recommendation\data\images\10774.jpg
10579,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Black Polo Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10579.jpg
11032,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Jealous 21 Women Check Blue Shirt,C:\Users\color\Desktop\fashion-recommendation\data\images\11032.jpg
10584,Men,Accessories,Watches,Watches,Yellow,Winter,2016.0,Casual,Carrera Men Sporty Rubber Strap Yellow Watch,C:\Users\color\Desktop\fashion-recommendation\data\images\10584.jpg
10570,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Puma Men Rugby Orange Tshirts,C:\Users\color\Desktop\fashion-recommendation\data\images\10570.jpg
10742,Women,Footwear,Shoes,Casual Shoes,Orange,Winter,2012.0,Casual,Disney Kids Girl Pooh Face Orange Casual Shoes,C:\Users\color\Desktop\fashion-recommendation\data\images\10742.jpg
10326,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Strom Agitation Gents Black Watches,C:\Users\color\Desktop\fashion-recommendation\data\images\10326.jpg
10114,Unisex,Footwear,Sandal,Sports Sandals,Black,Fall,2013.0,Casual,Reebok Unisex Black Sports Sandals,C:\Users\color\Desktop\fashion-recommendation\data\images\10114.jpg
